Date,MinTemp,MaxTemp,Rainfall,WindGustDir,WindDir,WindSpeed,Humidity,Pressure,Cloud,Temp,Rain
2/9/2012,18.9,25.8,0.2,ENE,E,17,71,1012.2,5,24.6,No
2/10/2012,19.9,25.7,3.8,NE,NE,17,74,1009.9,5,24.3,Yes
2/11/2012,19.6,25.3,2.2,SSW,W,7,87,1010.7,5,18.1,Yes
2/12/2012,16.6,25.8,3.2,E,E,15,80,1013.4,5,25,Yes
2/13/2012,18.6,25.4,1.8,ENE,ESE,9,87,1016.7,5,23.8,Yes
2/14/2012,19.2,24.8,0,ESE,ESE,6,83,1020.3,5,23.3,No
2/15/2012,19.1,25.3,0.6,E,ENE,15,56,1019.9,5,25,No
2/16/2012,18.5,26.7,0,NE,NE,13,68,1017.9,5,26,No
2/17/2012,19,27.4,0,ENE,ENE,7,62,1015.7,5,24,No
2/18/2012,19.4,27.5,0.6,ESE,SSE,13,73,1016.6,5,26.8,No
2/19/2012,19.9,27.1,0,NNE,E,6,75,1014.1,5,25.6,No
2/20/2012,19.5,28.2,15.6,SSE,SE,9,81,1010.6,5,27.2,Yes
2/21/2012,19.6,25.7,6.2,SSE,S,20,82,1010.9,5,24.9,Yes
2/22/2012,17.3,26.5,0.2,SE,SE,13,69,1015.4,5,25.8,No
2/23/2012,18.2,26.9,0,ENE,ENE,11,77,1018.3,5,25.6,No
2/24/2012,20.6,27.5,0,ENE,E,11,78,1022.4,5,26.9,No
2/25/2012,18.9,26.6,0,ENE,ENE,2,71,1021.4,5,25.5,No
2/26/2012,21.9,26.8,0,NNE,NE,11,80,1018.4,5,25.6,No
2/27/2012,21.9,28,0,ENE,ENE,6,73,1014.8,5,27.5,No
2/28/2012,23.5,33.4,0,WNW,ESE,6,66,1011,5,31.9,No
2/29/2012,20.2,22,2.8,SE,SSW,20,89,1012.5,5,21.1,Yes
3/1/2012,20.1,29.5,27.6,SSW,ENE,17,90,1001.4,5,29.2,Yes
3/2/2012,18.6,20.9,16,SSW,SE,17,88,1015.4,5,19.4,Yes
3/3/2012,18,22.6,16.8,ENE,NNE,26,66,1018.5,5,19.9,Yes
3/4/2012,18.9,27.3,2.2,NE,NE,11,75,1009.8,5,26.4,Yes
3/5/2012,20,27.4,14.8,SSE,SE,17,59,1014,5,25.9,Yes
3/6/2012,19.5,24.7,0,SSE,SSE,17,66,1018,5,23.9,No
3/7/2012,17.1,23.3,0,SSW,S,33,62,1015.7,5,21.3,No
3/8/2012,15,21.2,109.4,NW,WSW,30,96,1005.9,5,20.1,Yes
3/9/2012,14.9,28.4,18,WSW,W,13,75,1007.9,5,27,Yes
3/10/2012,17,26.5,0,ESE,SE,11,82,1014.4,5,24.7,No
3/11/2012,17.5,24,0,ENE,E,13,71,1016.8,5,23,No
3/12/2012,19.9,24,0,ENE,ENE,4,76,1020,5,23.2,No
3/13/2012,16.8,25.6,0,NE,E,13,78,1020,5,24.1,No
3/14/2012,18.1,25.2,0,E,E,7,85,1018,5,23,No
3/15/2012,20.2,26.2,0,NNE,NE,13,80,1014.5,5,25.4,No
3/16/2012,20.1,28,0,NNE,ENE,6,81,1009.4,5,25.5,No
3/17/2012,18.6,20.2,41.8,SSW,S,24,94,1015.1,5,19.4,Yes
3/18/2012,17.1,23,2.4,S,SSW,15,66,1022.3,5,21.6,Yes
3/19/2012,17.6,24.4,12,ESE,SE,19,72,1022.7,5,23.2,Yes
3/20/2012,18.9,24.7,1.2,E,E,6,84,1016.7,5,24,Yes
3/21/2012,18.9,25.1,0,NE,NE,13,83,1005.1,5,23.8,No
3/22/2012,18.3,20,0,S,SSW,17,79,1007.9,5,19.1,No
3/23/2012,17.6,26.3,0.4,W,WNW,11,84,1001.7,5,26.1,No
3/24/2012,13.9,25.2,0,W,S,22,47,1011.8,5,24.2,No
3/25/2012,14.5,23.2,0,SE,SE,13,76,1021,5,20.8,No
3/26/2012,16.2,23,0.4,NE,ENE,2,77,1021.2,5,22.7,No
3/27/2012,17.7,24.6,0.4,N,E,9,69,1021.9,5,23.1,No
3/28/2012,19.4,22.5,0,E,ENE,9,77,1020.3,5,20.4,No
3/29/2012,17.5,26.5,6.2,ENE,E,15,75,1016.6,5,23.9,Yes
3/30/2012,16.7,24.8,0.2,W,ESE,19,84,1016.9,5,24.3,No
3/31/2012,16.1,27,0,E,E,13,81,1016.7,5,24.6,No
4/1/2012,16.2,25.4,0,WSW,E,9,67,1015,5,23.7,No
4/2/2012,17.6,26.7,0.6,W,ESE,9,75,1014.7,5,24,No
4/3/2012,16.8,26.5,0,W,NE,13,88,1013.6,5,25.6,No
4/4/2012,18.6,25.7,0,ENE,NE,11,60,1016.3,5,24.5,No
4/5/2012,19,25.6,0,ENE,E,2,64,1019.2,5,24.4,No
4/6/2012,17.6,25.1,0,ENE,ENE,6,67,1017.2,5,24.1,No
4/7/2012,18.2,28.3,0,SSE,SSE,15,69,1016.9,5,23.3,No
4/8/2012,20.1,24.3,0,W,NE,17,62,1013.6,5,23.4,No
4/9/2012,14.1,24.8,6.4,SSE,W,28,41,1013.6,5,24.6,Yes
4/10/2012,10.1,19.1,0,SW,SSW,31,45,1025.9,5,18,No
4/11/2012,10.4,20.2,0,SSW,SSW,24,59,1029.7,5,19.9,No
4/12/2012,13,22.8,7.2,W,SE,17,80,1030.9,5,22.2,Yes
4/13/2012,12.4,24.7,0,ENE,ENE,17,75,1028.1,5,22.4,No
4/14/2012,14.7,24.4,0,ENE,ENE,4,74,1024,5,22,No
4/15/2012,17,25.4,0,W,ENE,19,65,1022.4,5,22.5,No
4/16/2012,15.9,25.8,0,S,SSE,11,63,1021.7,5,23.5,No
4/17/2012,17.3,21.4,23.6,ESE,SE,20,91,1020.6,5,19.1,Yes
4/18/2012,17.2,21.1,48.8,NE,ENE,9,95,1018.3,5,20.5,Yes
4/19/2012,17.5,23.8,56,ENE,E,2,92,1016.2,5,21.5,Yes
4/20/2012,17.4,25.1,0.8,W,ENE,9,91,1014.4,5,24,No
4/21/2012,18.2,24.9,0,SSW,SSE,19,92,1012.8,5,23.4,No
4/23/2012,17.6,19.5,0,NW,N,20,81,1011,5,19.1,No
4/24/2012,15.6,25.3,1.6,NW,W,13,79,1009.2,5,19.8,Yes
4/25/2012,10.8,19.9,3.2,W,W,24,48,1007.8,5,19.4,Yes
4/26/2012,13.5,21.5,0,W,SSE,22,56,1017.2,5,19.8,No
4/27/2012,12.9,22.8,0,W,ESE,19,68,1020.5,5,21.5,No
4/28/2012,13.8,24.2,0,N,NE,15,80,1017.4,5,23,No
4/29/2012,13.1,19.1,0,S,SSE,17,73,1021.9,5,18.7,No
4/30/2012,10.9,20.2,0,W,ENE,20,70,1025,5,19.9,No
5/1/2012,12.7,22.1,0,ENE,NE,9,76,1023.2,5,21.4,No
5/2/2012,12.4,22.3,0,W,ENE,15,79,1018.4,5,22.1,No
5/3/2012,15.2,23.3,0,WSW,ESE,15,63,1017.3,5,21.3,No
5/4/2012,11.5,22.4,0,W,ESE,20,45,1016.8,5,20.9,No
5/5/2012,11.8,20.9,0,SSW,S,20,64,1013.2,5,20.3,No
5/6/2012,10.8,21.3,0,W,NE,24,65,1014.2,5,21,No
5/7/2012,11.2,18.5,0,SSW,SW,13,64,1015.7,5,17.9,No
5/8/2012,10.8,23.3,0,W,WNW,22,68,1016.5,5,22.8,No
5/9/2012,12,27.1,0,W,E,15,68,1018.9,5,26.7,No
5/10/2012,14.1,29.1,0,W,ESE,22,67,1019.4,5,26.3,No
5/11/2012,14.3,24.9,0,W,E,9,63,1013.8,5,24.7,No
5/12/2012,13.8,20.7,0,WSW,WSW,17,60,1014.1,5,19.2,No
5/13/2012,9.9,18.1,0,W,W,31,42,1011.5,5,16.8,No
5/14/2012,9.1,18.6,0,W,SSW,20,49,1021.5,5,17.2,No
5/15/2012,8.5,20.2,0,W,SSE,24,56,1021.9,5,19.1,No
5/16/2012,9.8,21.1,0,W,SSE,22,68,1022.5,5,19.9,No
5/17/2012,10,21.6,0,W,E,19,77,1022,5,20.1,No
5/18/2012,10.5,23.1,0,W,E,17,82,1021.1,5,22.2,No
5/19/2012,10.4,21.1,0,W,WNW,24,71,1020.3,5,20.4,No
5/20/2012,10.4,16.4,0,W,SSW,19,75,1024.1,5,15,No
5/21/2012,12.2,20.9,0.4,W,NNE,20,78,1021.6,5,20.6,No
5/22/2012,9.8,20.9,0,WNW,WNW,20,70,1020.7,5,20.5,No
5/23/2012,10.3,23,0,NW,N,11,69,1020.2,5,21.7,No
5/24/2012,9.6,17.1,0,W,W,7,79,1018.7,5,13.7,No
5/25/2012,12.2,18.6,13.8,WNW,NNW,24,77,1008.8,5,18.4,Yes
5/26/2012,10.4,17.5,0,W,W,26,43,1012.8,5,15.9,No
5/27/2012,10,19.3,0.2,SW,S,22,65,1019.5,5,17.9,No
5/28/2012,9.1,18.9,0,SSW,S,20,66,1025.3,5,17.7,No
5/29/2012,11.3,18.1,21.4,SSW,S,9,94,1030.6,5,16.6,Yes
5/30/2012,10.4,18.5,1.4,W,SSE,19,80,1032.5,5,17.3,Yes
5/31/2012,11.9,20.1,0,ENE,SSE,20,79,1030.7,5,17.4,No
6/1/2012,11.6,18.8,0.2,NNE,ESE,15,89,1025.7,5,18.2,No
6/2/2012,12.8,16.8,0.2,SSW,ESE,13,91,1018.7,5,15.8,No
6/3/2012,14,15.3,27.4,SSE,SSE,11,96,1010.6,5,15.2,Yes
6/4/2012,12.8,20.6,11.2,W,WNW,13,91,1000.4,5,18.7,Yes
6/5/2012,9,16.1,0,SSE,W,15,53,1000.7,5,12.4,No
6/6/2012,10.4,16,19.2,S,SSE,28,70,1017.9,5,13.7,Yes
6/7/2012,9.1,17.7,6.8,WSW,SSE,24,68,1021.2,5,17.4,Yes
6/8/2012,6.4,18,0,W,ENE,20,71,1023.8,5,16.6,No
6/9/2012,6.6,18.3,0,W,NNW,24,78,1024,5,17.6,No
6/10/2012,8.3,14.2,2.4,SE,WSW,15,87,1023.4,5,13.6,Yes
6/11/2012,9.9,16.1,76.4,SE,SW,20,96,1020.4,5,13,Yes
6/12/2012,11.7,19.3,49.4,SE,S,22,71,1018.5,5,17.4,Yes
6/13/2012,10.7,15.4,8.6,SW,W,13,95,1019.2,5,14.8,Yes
6/14/2012,11.2,19.4,13.8,WNW,E,15,93,1016.4,5,17.5,Yes
6/15/2012,11.4,20.9,0,N,NNE,11,89,1013.2,5,20.4,No
6/16/2012,11.7,13.9,0.4,W,NNE,13,88,1014.2,5,13.8,No
6/17/2012,10.1,18.5,8.4,W,W,15,68,1016.6,5,18.3,Yes
6/18/2012,9.8,19.8,0,WSW,W,19,66,1019.7,5,19,No
6/19/2012,8.6,19.2,0,WSW,WSW,13,65,1017.7,5,19,No
6/20/2012,7.3,18.1,0,W,NE,13,74,1017.9,5,17.2,No
6/21/2012,8.4,18.7,0,N,NNE,2,70,1010.7,5,18.4,No
6/22/2012,10.7,17.2,0,NW,WNW,19,44,1007.9,5,14.8,No
6/23/2012,8,17,0,WSW,WSW,17,66,1021.2,5,16.2,No
6/24/2012,6.9,18.3,0,W,WSW,17,55,1026.1,5,18.1,No
6/26/2012,8.6,13.7,8.8,S,S,11,84,1029.5,5,12.9,Yes
6/27/2012,9.7,17.6,9.4,SSE,SE,7,84,1028.6,5,15.8,Yes
6/28/2012,9,18.5,0,W,ESE,19,89,1020.8,5,16.8,No
6/29/2012,10.4,19,1.6,NNE,ENE,13,91,1010.9,5,17.9,Yes
6/30/2012,10.1,20,0,NNW,NW,19,79,1011.4,5,18,No
7/1/2012,9.9,16.1,0,WSW,W,15,69,1013.4,6,15.8,No
7/2/2012,7.5,16.8,0,W,WSW,28,56,1015.5,1,16.1,No
7/3/2012,7.7,16.8,0,W,S,20,61,1018.1,1,15.8,No
7/4/2012,7.2,16.2,0,W,SSW,28,55,1025.1,3,15.9,No
7/5/2012,8.7,14.9,4,SSW,SSW,17,75,1030.1,5,13.6,Yes
7/6/2012,9.6,16,19,SSW,S,17,89,1031.4,4,15.3,Yes
7/7/2012,8.7,15.1,1.2,W,SW,24,86,1030.5,7,13.9,Yes
7/8/2012,9.1,18,0.2,W,E,19,81,1028.2,2,16.6,No
7/9/2012,8.3,17,0,ENE,NE,15,90,1026.6,3,16.7,No
7/10/2012,8.4,18,0,NE,NNE,9,92,1021.1,7,17.6,No
7/11/2012,10.2,20.6,5.4,W,NW,11,76,1017.6,1,20.1,Yes
7/12/2012,11.6,17.3,0,NNW,NNE,9,80,1012.7,7,17.1,No
7/13/2012,12.9,22.9,0.2,N,N,15,74,1008,5,21.3,No
7/14/2012,11.1,20.2,0,NW,WNW,13,73,1009.7,2,19.1,No
7/15/2012,9,18.2,0,WSW,WSW,9,52,1016.9,1,17.8,No
7/16/2012,9.4,20.3,0,W,ENE,24,62,1025.4,0,18.3,No
7/17/2012,8.1,21,0,N,N,13,82,1021.5,1,20.4,No
7/18/2012,9.3,20.7,0,WSW,SW,20,70,1015.8,4,20.2,No
7/19/2012,8.7,15.4,0,S,SSW,26,63,1020.3,4,14.6,No
7/20/2012,5.8,17.3,0,SSW,SSW,22,65,1024.7,1,16.6,No
7/21/2012,8.1,14.9,5,SSW,SSW,17,81,1028.5,8,14.8,Yes
7/22/2012,9.7,16.9,2.6,SE,S,20,92,1027.6,6,16.2,Yes
7/24/2012,10.4,14,6.8,W,SSW,17,95,1025.6,7,13.6,Yes
7/25/2012,8.7,19.6,4.4,N,ENE,17,93,1019.3,8,18,Yes
7/26/2012,10,19.5,0,NNW,NE,13,57,1011.3,6,17.8,No
7/27/2012,8.7,17.4,0.4,W,W,15,74,1009.8,0,17,No
7/28/2012,7.8,19.4,0,WSW,S,22,68,1015.7,1,16.7,No
7/29/2012,8.4,16.2,0,S,S,17,66,1021.6,1,16.1,No
7/30/2012,7.3,15.9,0,SSW,SSW,24,54,1022.2,1,15.3,No
7/31/2012,7.5,16.1,4.4,SW,SSW,26,60,1022.9,6,13.7,Yes
8/1/2012,7,16.2,0,SSW,S,22,62,1019.5,2,15.7,No
8/2/2012,6.5,17.4,0,W,SE,26,58,1018.5,1,15.8,No
8/3/2012,6.8,18.5,0,WNW,NW,9,58,1014.4,7,18.1,No
8/4/2012,7.2,20.8,0,W,NW,22,60,1014.3,3,20.3,No
8/5/2012,9.3,21.6,0,WSW,W,17,50,1011.3,1,19.8,No
8/6/2012,11.6,19.4,0,SSW,SW,2,45,1014.9,1,18.4,No
8/7/2012,6.8,18.6,0,W,WNW,22,54,1021.3,1,18.2,No
8/8/2012,5.6,22.5,0,W,W,17,55,1015.2,1,21.4,No
8/9/2012,9.5,19.8,0,W,WSW,9,51,1009.9,7,18.9,No
8/10/2012,7.6,14.9,0,S,SSW,31,42,1016.6,3,12.2,No
8/15/2012,10.2,22.2,0,WNW,N,19,48,1011.5,2,20.1,No
8/16/2012,11.7,20.6,0,W,E,26,47,1010.7,1,17.4,No
8/17/2012,11.1,22.2,0,W,WNW,19,36,1004.3,1,14.5,No
8/18/2012,9.6,18.1,0,W,W,30,45,1007.4,2,17.9,No
8/19/2012,9.7,20.1,0,WSW,E,20,54,1019.1,1,16.9,No
8/20/2012,7.5,17.8,0,W,E,19,62,1019.1,3,16,No
8/21/2012,8.7,22.2,0,NNE,ENE,13,70,1016,5,19,No
8/22/2012,10.6,24.7,0,W,ENE,9,59,1010.4,6,20.8,No
8/23/2012,16.1,29.2,0,NW,NW,17,45,1005.9,7,26.3,No
8/24/2012,12.4,19.3,10.2,W,WNW,31,36,1011.8,1,18.9,Yes
8/25/2012,10.7,20.7,0,W,WNW,15,42,1015.5,1,20,No
8/26/2012,8.3,20.9,0,W,E,19,48,1016.9,3,17.2,No
8/30/2012,12,22.1,0,NW,WNW,9,47,1008.9,5,21.2,No
8/31/2012,9.7,18.4,0,SSW,W,26,39,1013.7,1,16.6,No
9/1/2012,5.5,17.6,0.4,S,S,24,45,1020.2,1,16.2,No
9/2/2012,7.2,20.7,0.8,W,ENE,20,61,1019.9,1,17,No
9/3/2012,7.5,22.8,0,WNW,E,17,52,1019.8,0,19.6,No
9/4/2012,9.7,24.4,0.2,W,E,19,55,1019.6,5,21.4,No
9/5/2012,11.1,28.3,0,NNW,NNW,15,28,1007.3,1,27.5,No
9/6/2012,18.4,27.9,0,NW,WNW,28,28,1005.3,0,27.6,No
9/7/2012,16.4,21.7,0,W,WNW,20,22,1006.2,0,18.4,No
9/8/2012,11.3,21,0,W,WSW,30,39,1012.8,1,20.4,No
9/11/2012,12.6,21.8,0,S,SSE,17,66,1022.4,7,21,No
9/12/2012,11,21.3,0,NE,NE,11,66,1015.7,6,19.6,No
9/13/2012,14,24.7,0,SSW,S,20,39,1007.3,4,15,No
9/14/2012,7.9,18.5,3.8,WSW,ESE,20,50,1017.1,1,16.9,Yes
9/15/2012,9.2,20.1,0,SSE,SE,19,54,1023.5,1,19.8,No
9/16/2012,10.5,21,0,NNE,NE,19,57,1016.3,3,18.5,No
9/17/2012,14.2,20.9,0,SSE,SSE,19,71,1016.9,7,19.4,No
9/18/2012,12.4,20.6,0,E,E,9,63,1013.8,1,18.2,No
9/19/2012,11.1,22.9,3.6,W,ESE,11,57,1014.4,1,20.1,Yes
9/20/2012,12.1,20.5,0.2,ENE,E,13,73,1014.7,6,19.7,No
9/21/2012,13.8,22.2,0,WSW,ENE,4,83,1009.8,7,21.9,No
9/22/2012,12.4,22.7,0.8,ESE,SE,11,49,1013.1,1,20.9,No
9/23/2012,11.2,23.8,0,SSW,NNE,2,64,1005.4,0,23.5,No
9/24/2012,13.5,24.4,0,W,E,26,31,1010.6,1,21.7,No
9/25/2012,12,19.1,0.2,ESE,ESE,13,51,1020,2,16.8,No
9/26/2012,14.6,20.7,0.4,ENE,ENE,4,67,1019,6,19.6,No
9/27/2012,14.1,22.8,0.2,NNE,NE,6,58,1013.5,6,21,No
9/28/2012,18.9,33.2,0,NNW,NW,22,63,1003.5,5,31.2,No
9/30/2012,9.9,22.4,0,W,ESE,31,29,1018,0,20.3,No
10/1/2012,9.8,19.9,0,SSE,E,11,51,1025.5,1,18,No
10/2/2012,12.7,20.3,0.6,W,E,11,58,1029.2,4,18.5,No
10/3/2012,11.2,27.8,0.2,NNE,E,13,53,1020.5,1,24,No
10/4/2012,14.5,32.2,0,WNW,WNW,9,39,1013.1,0,31.9,No
10/5/2012,20,34.2,0,W,SSE,22,22,1013,0,22.8,No
10/6/2012,15.6,18.3,0,NE,NE,9,90,1014.6,8,17.2,No
10/7/2012,12.7,20.6,3,SSW,SSE,17,39,1013.7,1,19.3,Yes
10/8/2012,13.6,18.2,0.2,SSE,ESE,7,60,1013.4,6,17.5,No
10/9/2012,12.1,19.6,0,S,ESE,7,67,1011.1,7,17.1,No
10/11/2012,13.5,19,9.8,WSW,E,4,83,1004.1,8,18.2,Yes
10/12/2012,8.5,16,3.4,SSW,SSW,35,84,1010.7,5,12.2,Yes
10/13/2012,8.6,20.1,4.4,SE,SE,26,47,1019.3,1,18.9,Yes
10/14/2012,12.4,19.5,0.2,ESE,ESE,13,77,1024,7,18.5,No
10/15/2012,11.4,23.9,0,NNE,NE,9,65,1020.9,0,23.2,No
10/16/2012,15.4,34.1,0,NNE,E,6,43,1013.9,7,30.7,No
10/17/2012,20.3,21.8,0,SSW,ESE,22,62,1016.4,5,20.8,No
10/18/2012,16.6,21.5,0,ENE,NE,15,58,1019.6,7,20.4,No
10/19/2012,15.9,25.6,0,NE,E,11,78,1011.6,7,24.1,No
10/20/2012,16.6,33.8,0,SSE,S,22,44,1008.5,1,24.6,No
10/21/2012,14.9,27.4,0,S,WNW,13,66,1009.5,4,26.9,No
10/22/2012,15.1,18.7,0,SSE,S,30,68,1019.7,7,18,No
10/23/2012,11.8,19.5,7.4,SSE,ESE,19,56,1026.5,6,18.3,Yes
10/24/2012,11.7,23,0.2,NE,NE,11,57,1017.7,1,21,No
10/25/2012,13.8,25.6,0,NE,E,9,63,1006.6,3,24.8,No
10/26/2012,16.9,21.2,0,S,E,6,68,1007.3,8,20,No
10/27/2012,13.1,21.3,0,SSE,SE,7,39,1016.4,1,19.1,No
10/28/2012,15.3,19.8,0,SSE,E,13,51,1024.3,7,19.1,No
10/29/2012,12.1,21.7,0,ENE,E,9,59,1021.2,6,20.8,No
10/30/2012,14.1,23.1,0,NE,ENE,2,65,1015.7,5,22.4,No
10/31/2012,15.7,27.8,0,ENE,ESE,11,64,1013,0,24.4,No
11/1/2012,16.8,33.3,0,W,E,9,55,1002,7,24.7,No
11/2/2012,16.1,21.9,0,SSE,SSE,28,44,1015.5,2,20.3,No
11/3/2012,13.7,18.5,1.6,SE,ESE,6,82,1020.1,7,17.8,Yes
11/4/2012,14.8,22.9,1.4,NE,ENE,6,80,1017.5,4,21.9,Yes
11/5/2012,17,25.1,0.2,NNE,NE,9,70,1014.9,1,24.3,No
11/6/2012,19.6,25.4,0,NE,NE,15,65,1012.7,6,23.9,No
11/7/2012,19.8,24.2,0,NE,ENE,2,78,1010.3,8,22.4,No
11/8/2012,19.9,27.3,0,ESE,E,4,58,1011.7,6,23.4,No
11/9/2012,18.5,27.1,9.2,S,ENE,9,77,1012.6,5,20.9,Yes
11/10/2012,16.6,20.9,11.4,SSE,SSE,28,56,1023.1,6,18.5,Yes
11/11/2012,13.1,21.4,0.2,ESE,ESE,13,42,1026.6,1,20.8,No
11/12/2012,13,23.7,0,NE,NE,13,55,1019.7,4,22,No
11/13/2012,16.9,23.9,0,S,SSE,19,60,1019,1,21,No
11/14/2012,15.9,20.7,0,E,E,15,80,1017.4,8,18.4,No
11/15/2012,16.2,24.7,0.2,ENE,ENE,19,72,1010.7,8,23.6,No
11/16/2012,17.2,18,0.4,SSW,SSE,11,86,1011,8,17.5,No
11/17/2012,15.1,21.3,10.4,SE,E,13,57,1015.1,8,19.8,Yes
11/18/2012,15.3,23.1,0,S,NE,6,65,1007.7,5,22.2,No
11/19/2012,12.8,21.1,0,S,SSW,17,44,1015.6,2,19.9,No
11/20/2012,15.8,23.2,1.6,SSE,SE,28,61,1021.6,7,21.8,Yes
11/21/2012,13.4,24.5,0.4,NNE,NE,9,60,1012.2,7,22.3,No
11/22/2012,17.1,20.7,0,SSW,SE,22,66,1017,7,19.4,No
11/23/2012,15.7,22,0,SSE,ESE,13,59,1018.5,7,20.5,No
11/24/2012,16.4,25.4,0,ENE,E,9,67,1014.8,5,23.8,No
11/25/2012,18.5,31,0,ENE,E,7,60,1012.6,1,27.2,No
11/26/2012,20.7,27.2,0,WSW,ESE,7,74,1012.3,8,24.1,No
11/27/2012,19.8,24.1,3.6,NE,SE,6,80,1014.7,7,22.4,Yes
11/28/2012,18.4,24.5,10.2,E,ESE,9,84,1016.5,7,21.9,Yes
11/29/2012,19.9,27,1.2,NE,NE,6,71,1013.6,6,26.2,Yes
11/30/2012,21.3,29.5,0,E,ENE,15,73,1010.4,6,28,No
1/1/2013,20.2,26.2,0,E,E,9,70,1008.6,6,24.1,No
1/2/2013,20.3,22.9,0,S,SE,17,70,1015.1,7,21.1,No
1/3/2013,18.4,24.8,0,E,E,7,54,1016.6,4,23.5,No
1/4/2013,18.3,26.6,0,NNE,ENE,17,59,1014.1,1,24.8,No
1/5/2013,20.9,28.3,0,NE,ENE,9,56,1014.3,0,27.2,No
1/6/2013,21.6,28,0,E,E,13,65,1019.7,3,27,No
1/7/2013,21.4,27.5,0,NNE,E,9,74,1018.4,8,25.9,No
1/8/2013,20.9,42.3,0,NNW,NW,4,52,999.1,6,39.8,No
1/9/2013,21.1,25,0,SSE,SSE,24,64,1002.1,6,21.7,No
1/10/2013,20.2,25.4,0,ENE,ENE,17,63,1009.6,7,24.3,No
1/11/2013,21.2,29.6,0,NE,ENE,4,62,1005.5,3,27.3,No
1/12/2013,23.5,31.2,0,SSE,S,13,53,1006.7,6,28.1,No
1/13/2013,20.7,23.8,0,SSW,SSE,13,71,1008.5,8,22.2,No
1/14/2013,17.1,23.7,8.6,S,SSE,17,69,1017.5,7,22.2,Yes
1/15/2013,16.8,24.9,0.2,NE,E,6,62,1016.7,3,23.1,No
1/16/2013,19.1,27.2,0,E,E,7,64,1011.8,3,24.9,No
1/17/2013,21.4,29,0,ENE,E,2,75,1007.9,5,26.5,No
1/18/2013,21.7,45.8,0,S,E,13,62,997.9,0,44.7,No
1/19/2013,21.5,24.8,0,SSE,SSE,19,65,1013.8,6,22.4,No
1/20/2013,20.2,24.3,0.2,SSE,ESE,13,67,1016.1,7,23.6,No
1/21/2013,20.7,26.6,0.2,ENE,NE,2,71,1013.4,7,25.5,No
1/22/2013,20.9,29.6,0,S,NE,17,63,1007.4,2,26.5,No
1/23/2013,20.7,25.7,0,S,S,20,74,1015.3,7,24.4,No
1/24/2013,20.4,29.8,0,SSW,ESE,20,70,1015.3,7,29.3,No
1/25/2013,21.6,29.2,0,ENE,E,11,69,1010.5,2,27.6,No
1/26/2013,23.7,28.2,0,NE,NE,17,73,1011.1,7,27,No
1/27/2013,20.1,22.7,16.8,W,NNE,6,90,1009,8,20.9,Yes
1/28/2013,20.5,23,15.8,NE,ENE,7,88,1008.1,8,21.6,Yes
1/29/2013,19.3,26.2,95.2,E,SSE,11,93,1004.9,8,24,Yes
1/30/2013,19.8,26,0.8,ESE,ESE,11,70,1014,5,24.9,No
1/31/2013,21,27.8,0,NE,NE,19,66,1008.4,3,27.2,No
3/1/2013,16.5,20.1,31.8,SSE,SSE,26,86,1016.2,8,18.7,Yes
3/2/2013,17.9,23.1,15.2,SSE,SSE,30,73,1020.8,7,20.1,Yes
3/3/2013,17.7,25.5,7.4,SE,ESE,30,63,1020.4,7,24.8,Yes
3/4/2013,19.5,26.1,4.4,ESE,ESE,22,53,1020.9,3,25.1,Yes
3/5/2013,20.5,26.8,0.2,ENE,ENE,20,70,1020,6,25.8,No
3/6/2013,20.2,27.3,0,ENE,ENE,6,78,1018.4,7,25.6,No
3/7/2013,18.6,27.1,0,NE,NE,11,67,1017.4,1,26.3,No
3/8/2013,20.3,26.8,0,E,E,9,67,1020.5,4,26.2,No
3/9/2013,21.2,27.2,0.6,ENE,ENE,13,75,1019,5,26,No
3/10/2013,19.6,28,0,ENE,ENE,7,67,1017.5,5,25.5,No
3/11/2013,20.7,27.4,0,ENE,E,9,72,1019.6,5,25.4,No
3/12/2013,20.4,26.4,0,E,E,13,78,1018.4,7,25.7,No
3/13/2013,18.3,28.3,0,NE,NE,7,72,1010.9,1,26.3,No
3/14/2013,20.8,24.3,0,SSW,SSW,7,72,1011.2,6,24,No
3/15/2013,19.7,25,1,SSW,SSW,24,78,1015.7,7,22.5,No
3/16/2013,20.1,28.7,0.2,E,E,11,70,1008.9,1,25.8,No
3/17/2013,18.7,24,0,SSW,SSW,24,48,1015,2,23.2,No
3/18/2013,13.9,23.8,0,SSW,ESE,20,55,1020.2,2,22.3,No
3/19/2013,14.3,24.7,0,ESE,ESE,17,66,1022.8,2,23,No
3/20/2013,16.1,24.8,0,NE,E,13,71,1022.3,3,24.5,No
3/21/2013,18.5,26.3,0,NNE,NE,7,60,1014.3,2,25,No
3/22/2013,21.1,31.8,0,NW,NNW,20,56,1011,6,31.5,No
3/23/2013,21.6,27,1,ESE,E,4,73,1013.7,4,24,No
3/24/2013,20.6,28.4,0.8,E,E,9,71,1011.5,1,26.4,No
3/25/2013,17.9,30,0,S,S,19,57,1017.5,1,29.5,No
3/26/2013,20.6,26.9,0,ENE,ENE,9,83,1016.3,7,25.5,No
3/27/2013,20.8,27.7,0,NNE,ENE,0,75,1015.7,1,26.7,No
3/28/2013,21.5,33.5,0,W,E,2,71,1012.1,1,30.9,No
3/29/2013,16.7,22.3,3,SSE,SSE,22,48,1017.7,1,20.9,Yes
3/30/2013,14.8,23.6,0,NE,ENE,13,62,1012.8,1,22.6,No
